"teamid","state","city","number"
3369,"MO","Kansas City","1"
3369,"KS","Lawrence","2"
3369,"AR","Little Rock","1"
3369,"KY","Louisville","2"
3369,"IL","Macomb","3"
3369,"TN","Martin","10"
3369,"TN","Memphis","2"
3369,"KY","Morehead","4"
3369,"IN","Muncie","1"
3369,"KY","Murray","7"
3369,"TN","Nashville","11"
3369,"NJ","Newark","1"
3369,"IN","Notre Dame","1"
3369,"MS","Oxford","2"
3369,"IL","Peoria","1"
3369,"NC","Raleigh","1"
3369,"KY","Richmond","3"
3369,"MO","Springfield","2"
3369,"MO","St. Louis","4"
3369,"MS","Starkville","1"
3369,"IN","Terre Haute","1"
3369,"OH","Toledo","1"
3369,"KS","Wichita","1"
3369,"MI","Ypsilanti","1"
3370,"CA","Bakersfield","8"
3370,"CA","Berkeley","1"
3370,"ID","Boise","2"
3370,"MT","Bozeman","2"
3370,"WA","Cheney","1"
3370,"IL","Chicago","3"
3370,"OR","Corvallis","1"
3370,"TX","Dallas","1"
3370,"CA","Davis","2"
3370,"TX","Edinburg","4"
3370,"OR","Eugene","3"
3370,"VA","Farmville","2"
3370,"AZ","Flagstaff","1"
3370,"CO","Fort Collins","2"
3370,"FL","Fort Myers","2"
3370,"CA","Fresno","1"
3370,"CA","Fullerton","3"
3370,"ND","Grand Forks","1"
3370,"HI","Honolulu","2"
3370,"CA","Irvine","2"
3370,"MO","Kansas City","5"
3370,"WY","Laramie","1"
3370,"NM","Las Cruces","7"
3370,"NV","Las Vegas","5"
3370,"AR","Little Rock","1"
3370,"UT","Logan","2"
3370,"CA","Long Beach","1"
3370,"CA","Los Angeles","2"
3370,"CA","Malibu","1"
3370,"CA","Moraga","1"
3370,"ID","Moscow","2"
3370,"CA","Northridge","1"
3370,"UT","Orem","5"
3370,"AZ","Phoenix","5"
3370,"ID","Pocatello","2"
3370,"OR","Portland","2"
3370,"UT","Provo","1"
3370,"WA","Pullman","1"
3370,"NV","Reno","1"
3370,"CA","Riverside","3"
3370,"UT","Salt Lake City","1"
3370,"TX","San Antonio","1"
3370,"CA","San Diego","3"
3370,"CA","San Francisco","1"
3370,"CA","San Jose","1"
3370,"CA","San Luis Obispo","1"
3370,"CA","Santa Barbara","2"
3370,"CA","Santa Clara","1"
3370,"WA","Seattle","87"
3370,"CA","Stanford","1"
3370,"CA","Stockton","2"
3370,"IN","West Lafayette","2"
3371,"MI","Ann Arbor","1"
3371,"GA","Athens","1"
3371,"PA","Bethlehem","1"
3371,"BA","Bimini","1"
3371,"CO","Boulder","1"
3371,"NY","Brooklyn","1"
3371,"IL","Champaign","1"
3371,"IL","Chicago","10"
3371,"OH","Cincinnati","2"
3371,"SC","Columbia","1"
3371,"FL","Fort Myers","1"
3371,"BA","Freeport","2"
3371,"CT","Hartford","5"
3371,"NY","Hempstead","1"
3371,"IN","Indianapolis","4"
3371,"RI","Kingston","1"
3371,"CA","Los Angeles","1"
3371,"KY","Louisville","2"
3371,"CA","Malibu","2"
3371,"TN","Memphis","1"
3371,"WI","Milwaukee","10"
3371,"MN","Minneapolis","1"
3371,"WV","Morgantown","3"
3371,"NY","New York","2"
3371,"NJ","Newark","1"
3371,"IN","Notre Dame","1"
3371,"NE","Omaha","5"
3371,"PA","Philadelphia","2"
3371,"NJ","Piscataway","4"
3371,"PA","Pittsburgh","1"
3371,"NJ","Princeton","1"
3371,"RI","Providence","4"
3371,"NY","Queens","7"
3371,"NC","Raleigh","1"
3371,"IL","Rosemont","2"
3371,"NJ","South Orange","67"
3371,"VI","St. Thomas","1"
3371,"CT","Storrs","4"
3371,"NY","Syracuse","2"
3371,"FL","Tampa","3"
3371,"PA","Villanova","5"
3371,"DC","Washington","6"
3371,"FL","West Palm Beach","1"
3371,"NC","Winston-Salem","1"
3372,"TX","Abilene","1"
3372,"NM","Albuquerque","3"
3372,"TX","Arlington","1"
3372,"LA","Baton Rouge","1"
3372,"TX","Beaumont","5"
3372,"MT","Bozeman","1"
3372,"TX","College Station","2"
3372,"AR","Conway","4"
3372,"FL","Coral Gables","1"
3372,"TX","Corpus Christi","1"
3372,"TX","Dallas","1"
3372,"TX","Denton","3"
3372,"AR","Fayetteville","1"
3372,"TX","Fort Worth","2"
3372,"LA","Grambling","1"
3372,"LA","Hammond","1"
3372,"TX","Houston","4"
3372,"TX","Huntsville","4"
3372,"AR","Jonesboro","1"
3372,"TX","Katy","10"
3372,"LA","Lake Charles","3"
3372,"NM","Las Cruces","1"
3372,"CA","Los Angeles","2"
3372,"TX","Lubbock","1"
3372,"KS","Manhattan","1"
3372,"MT","Missoula","1"
3372,"LA","Monroe","1"
3372,"TX","Nacogdoches","26"
3372,"LA","Natchitoches","2"
3372,"LA","New Orleans","3"
3372,"OK","Norman","2"
3372,"LA","Ruston","1"
3372,"TX","San Antonio","5"
3372,"CA","San Luis Obispo","1"
3372,"TX","San Marcos","1"
3372,"OK","Stillwater","1"
3372,"LA","Thibodaux","2"
3372,"OK","Tulsa","4"
3372,"SD","Vermillion","1"
3372,"TX","Waco","1"
3373,"NY","Albany","21"
3373,"MA","Amherst","1"
3373,"MD","Annapolis","2"
3373,"NJ","Atlantic City","1"
3373,"MD","Baltimore","4"
3373,"FL","Boca Raton","1"
3373,"MA","Boston","2"
3373,"CT","Bridgeport","3"
3373,"NY","Bronx","1"
3373,"NY","Buffalo","5"
3373,"VT","Burlington","2"
3373,"MA","Cambridge","1"
3373,"IL","Carbondale","2"
3373,"IL","Champaign","1"
3373,"MD","College Park","1"
3373,"CO","Denver","1"
3373,"CT","Fairfield","10"
3373,"AZ","Flagstaff","2"
3373,"FL","Fort Myers","1"
3373,"NC","Greensboro","1"
3373,"NJ","Hackensack","1"
3373,"CT","Hamden","6"
3373,"NY","Hamilton","2"
3373,"VA","Harrisonburg","1"
3373,"NJ","Jersey City","2"
3373,"RI","Kingston","1"
3373,"NJ","Lawrence Township","1"
3373,"NJ","Lawrenceville","5"
3373,"NY","Lewiston","1"
3373,"NY","Loudonville","61"
3373,"CT","New Britain","2"
3373,"NY","New Rochelle","7"
3373,"NY","Niagara Falls","4"
3373,"NY","Niagara University","1"
3373,"PA","Philadelphia","1"
3373,"NJ","Piscataway","1"
3373,"PA","Pittsburgh","1"
3373,"NY","Poughkeepsie","10"
3373,"NY","Riverdale","5"
3373,"NJ","South Orange","1"
3373,"MA","Springfield","3"
3373,"NY","St. Bonaventure","2"
3373,"NY","Staten Island","1"
3373,"NY","Syracuse","1"
3373,"PA","University Park","1"
3373,"NY","Vestal","1"
3373,"CT","West Hartford","1"
3373,"NJ","West Long Branch","2"
3374,"TX","Abilene","14"
3374,"NM","Albuquerque","1"
3374,"TX","Arlington","2"
3374,"AL","Birmingham","2"
3374,"CO","Boulder","1"
3374,"OH","Cincinnati","2"
3374,"TX","College Station","2"
3374,"TX","Dallas","52"
3374,"TX","Denton","3"
3374,"TX","El Paso","4"
3374,"TX","Fort Worth","5"
3374,"BA","Freeport","1"
3374,"CO","Greeley","1"
3374,"NC","Greenville","7"
3374,"CT","Hartford","1"
3374,"MS","Hattiesburg","1"
3374,"TX","Houston","10"
3374,"NV","Las Vegas","2"
3374,"KS","Lawrence","1"
3374,"CA","Los Angeles","1"
3374,"KY","Louisville","1"
3374,"TN","Memphis","3"
3374,"LA","New Orleans","6"
3374,"OK","Norman","1"
3374,"FL","Orlando","6"
3374,"PA","Philadelphia","6"
3374,"NJ","Piscataway","1"
3374,"NY","Queens","2"
3374,"NV","Reno","1"
3374,"UT","Salt Lake City","1"
3374,"CA","San Diego","1"
3374,"CA","Stockton","1"
3374,"CT","Storrs","4"
3374,"FL","Tampa","5"
3374,"AZ","Tempe","1"
3374,"OK","Tulsa","9"
3374,"AL","Tuscaloosa","1"
3374,"CT","Uncasville","7"
3374,"KS","Wichita","3"
3374,"NC","Winston-Salem","1"
3375,"TX","Arlington","4"
3375,"GA","Atlanta","2"
3375,"AL","Auburn","1"
3375,"LA","Baton Rouge","1"
3375,"AL","Birmingham","3"
3375,"FL","Boca Raton","2"
3375,"NC","Boone","4"
3375,"CO","Boulder","2"
3375,"KY","Bowling Green","3"
3375,"SC","Conway","2"
3375,"TN","Cookeville","1"
3375,"TX","Denton","2"
3375,"CO","Denver","2"
3375,"MS","Hattiesburg","5"
3375,"AR","Hot Springs","4"
3375,"TX","Huntsville","1"
3375,"FL","Jacksonville","2"
3375,"TN","Johnson City","1"
3375,"AR","Jonesboro","8"
3375,"LA","Lafayette","5"
3375,"AR","Little Rock","7"
3375,"FL","Miami","3"
3375,"AL","Mobile","66"
3375,"LA","Monroe","3"
3375,"TN","Murfreesboro","4"
3375,"TN","Nashville","1"
3375,"LA","New Orleans","6"
3375,"CA","Northridge","1"
3375,"FL","Orlando","2"
3375,"ME","Orono","1"
3375,"MS","Oxford","3"
3375,"NC","Raleigh","1"
3375,"TX","San Marcos","5"
3375,"WA","Seattle","2"
3375,"GA","Statesboro","1"
3375,"IN","Terre Haute","1"
3375,"LA","Thibodaux","1"
3375,"AL","Troy","7"
3375,"NC","Winston-Salem","1"
3376,"NY","Albany","1"
3376,"GA","Athens","2"
3376,"AL","Auburn","2"
3376,"LA","Baton Rouge","3"
3376,"CO","Boulder","1"
3376,"SC","Clemson","1"
3376,"TX","College Station","1"
3376,"SC","Columbia","23"
3376,"AR","Conway","3"
3376,"OR","Corvallis","1"
3376,"CA","Davis","1"
3376,"GA","Duluth","3"
3376,"NC","Durham","1"
3376,"AR","Fayetteville","1"
3376,"FL","Fort Myers","1"
3376,"CA","Fresno","1"
3376,"FL","Gainesville","1"
3376,"NC","Greensboro","1"
3376,"SC","Greenville","1"
3376,"TN","Knoxville","4"
3376,"KY","Lexington","5"
3376,"SC","Myrtle Beach","3"
3376,"TN","Nashville","2"
3376,"PA","Philadelphia","1"
3376,"NC","Raleigh","1"
3376,"SD","Sioux Falls","1"
3376,"VI","St. Thomas","3"
3376,"CA","Stanford","2"
3376,"MS","Starkville","2"
3376,"CT","Storrs","3"
3376,"FL","Tampa","1"
3376,"PA","University Park","1"
3376,"BC","Vancouver","1"
3377,"IA","Ames","3"
3377,"ID","Boise","1"
3377,"SD","Brookings","6"
3377,"MX","Cancun","2"
3377,"IA","Cedar Falls","4"
3377,"IL","Chicago","1"
3377,"OH","Cleveland","1"
3377,"SC","Columbia","1"
3377,"CO","Denver","2"
3377,"IA","Des Moines","1"
3377,"IL","Edwardsville","1"
3377,"ND","Fargo","2"
3377,"AR","Fayetteville","1"
3377,"CO","Fort Collins","1"
3377,"IN","Fort Wayne","3"
3377,"ND","Grand Forks","2"
3377,"WI","Green Bay","1"
3377,"PR","Guaynabo","1"
3377,"IN","Indianapolis","4"
3377,"CA","Irvine","1"
3377,"MO","Kansas City","2"
3377,"WY","Laramie","1"
3377,"KS","Lawrence","2"
3377,"NE","Lincoln","1"
3377,"UT","Logan","1"
3377,"IL","Macomb","1"
3377,"CA","Malibu","1"
3377,"KS","Manhattan","2"
3377,"MN","Minneapolis","2"
3377,"TX","Nacogdoches","1"
3377,"NE","Omaha","2"
3377,"UT","Orem","1"
3377,"MI","Rochester","1"
3377,"UT","Salt Lake City","1"
3377,"TX","San Antonio","1"
3377,"WA","Seattle","1"
3377,"SD","Sioux Falls","7"
3377,"MS","Starkville","1"
3377,"OK","Tulsa","2"
3377,"SD","Vermillion","12"
3378,"AK","Anchorage","1"
3378,"AL","Auburn","1"
3378,"LA","Baton Rouge","1"
3378,"AL","Birmingham","1"
3378,"MX","Cancun","2"
3378,"SC","Charleston","1"
3378,"IL","Chicago","2"
3378,"OH","Cincinnati","2"
3378,"MD","College Park","1"
3378,"TX","Dallas","1"
3378,"FL","Daytona Beach","2"
3378,"FL","Fort Myers","2"
3378,"NC","Greenville","1"
3378,"CT","Hartford","8"
3378,"FL","Jacksonville","1"
3378,"NJ","Jersey City","1"
3378,"NV","Las Vegas","4"
3378,"NE","Lincoln","1"
3378,"CA","Los Angeles","1"
3378,"KY","Louisville","3"
3378,"TX","Lubbock","1"
3378,"CT","Mansfield","1"
3378,"TN","Memphis","2"
3378,"WI","Milwaukee","1"
3378,"WV","Morgantown","1"
3378,"TN","Murfreesboro","1"
3378,"LA","New Orleans","1"
3378,"NY","New York","1"
3378,"OK","Norman","1"
3378,"IN","Notre Dame","2"
3378,"OK","Oklahoma City","1"
3378,"FL","Orlando","4"
3378,"PA","Philadelphia","2"
3378,"NJ","Piscataway","2"
3378,"PA","Pittsburgh","1"
3378,"MX","Playa del Carmen","1"
3378,"RI","Providence","1"
3378,"NY","Queens","2"
3378,"MX","Riviera Maya","1"
3378,"CA","San Francisco","1"
3378,"VI","St. Thomas","3"
3378,"CT","Storrs","4"
3378,"NY","Syracuse","2"
3378,"FL","Tallahassee","2"
3378,"FL","Tampa","44"
3378,"CT","Uncasville","7"
3378,"CO","USAF Academy","1"
3378,"PA","Villanova","1"
3378,"TX","Waco","2"
3378,"DC","Washington","2"
3378,"KS","Wichita","1"
3378,"NC","Winston-Salem","1"
3379,"MI","Ann Arbor","1"
3379,"GA","Athens","1"
3379,"GA","Atlanta","1"
3379,"AL","Birmingham","10"
3379,"FL","Boca Raton","1"
3379,"KY","Bowling Green","2"
3379,"MO","Cape Girardeau","1"
3379,"NC","Charlotte","5"
3379,"TN","Chattanooga","1"
3379,"TX","Dallas","1"
3379,"TX","Denton","3"
3379,"TX","El Paso","7"
3379,"FL","Fort Myers","1"
3379,"TX","Frisco","3"
3379,"NC","Greenville","4"
3379,"VA","Hampton","1"
3379,"MS","Hattiesburg","52"
3379,"TX","Houston","7"
3379,"WV","Huntington","4"
3379,"LA","Lake Charles","1"
3379,"NV","Las Vegas","2"
3379,"KY","Lexington","1"
3379,"AR","Little Rock","2"
3379,"TN","Martin","1"
3379,"TN","Memphis","4"
3379,"MT","Missoula","1"
3379,"AL","Mobile","3"
3379,"LA","Monroe","1"
3379,"TN","Murfreesboro","2"
3379,"SC","Myrtle Beach","1"
3379,"TN","Nashville","1"
3379,"LA","New Orleans","5"
3379,"VA","Norfolk","2"
3379,"FL","Orlando","3"
3379,"MS","Oxford","2"
3379,"NY","Queens","2"
3379,"LA","Ruston","5"
3379,"TX","San Antonio","1"
3379,"MS","Starkville","6"
3379,"OK","Tulsa","4"
3379,"AL","Tuscaloosa","1"
3379,"TX","Waco","1"
3380,"IA","Ames","2"
3380,"MI","Ann Arbor","2"
3380,"AL","Auburn","1"
3380,"TX","Austin","2"
3380,"LA","Baton Rouge","22"
3380,"TX","Beaumont","1"
3380,"IN","Bloomington","1"
3380,"NY","Bronx","2"
3380,"IL","Champaign","1"
3380,"MD","College Park","1"
3380,"TX","College Station","3"
3380,"OH","Columbus","4"
3380,"FL","Coral Gables","3"
3380,"TX","Corpus Christi","1"
3380,"FL","Daytona Beach","1"
3380,"MI","East Lansing","1"
3380,"OR","Eugene","1"
3380,"TX","Fort Worth","1"
3380,"FL","Gainesville","4"
3380,"TX","Garland","3"
3380,"LA","Grambling","6"
3380,"NC","Greenville","1"
3380,"LA","Hammond","1"
3380,"TX","Houston","11"
3380,"MS","Itta Bena","2"
3380,"MS","Jackson","1"
3380,"LA","Lafayette","1"
3380,"KY","Lexington","1"
3380,"NE","Lincoln","3"
3380,"MS","Lorman","3"
3380,"CA","Los Angeles","1"
3380,"TX","Lubbock","1"
3380,"WI","Madison","1"
3380,"KS","Manhattan","1"
3380,"MN","Minneapolis","2"
3380,"AL","Mobile","4"
3380,"AL","Montgomery","5"
3380,"LA","New Orleans","2"
3380,"VA","Norfolk","1"
3380,"AL","Normal","2"
3380,"MS","Oxford","1"
3380,"AR","Pine Bluff","2"
3380,"NJ","Piscataway","2"
3380,"TX","Prairie View","6"
3380,"LA","Ruston","1"
3380,"WA","Seattle","1"
3380,"MS","Starkville","1"
3380,"OK","Stillwater","2"
3380,"FL","Tallahassee","1"
3380,"FL","Tampa","1"
3380,"AZ","Tempe","1"
3380,"OH","Toledo","2"
3380,"AZ","Tucson","1"
3380,"TX","Waco","1"
3380,"FL","West Palm Beach","1"
3380,"KS","Wichita","1"
3381,"NM","Albuquerque","2"
3381,"ID","Boise","4"
3381,"CO","Boulder","2"
3381,"MT","Bozeman","7"
3381,"SD","Brookings","3"
3381,"NY","Brooklyn","1"
3381,"UT","Cedar City","73"
3381,"WA","Cheney","6"
3381,"OH","Columbus","1"
3381,"OR","Corvallis","3"
3381,"CA","Davis","1"
3381,"CO","Denver","1"
3381,"OR","Eugene","1"
3381,"ND","Fargo","3"
3381,"AZ","Flagstaff","6"
3381,"IN","Fort Wayne","2"
3381,"TX","Fort Worth","1"
3381,"ND","Grand Forks","5"
3381,"CO","Greeley","4"
3381,"TX","Houston","1"
3381,"IN","Indianapolis","2"
3381,"CA","Irvine","1"
3381,"MO","Kansas City","3"
3381,"WY","Laramie","1"
3381,"NM","Las Cruces","2"
3381,"NV","Las Vegas","2"
3381,"UT","Logan","1"
3381,"CA","Los Angeles","1"
3381,"TX","Lubbock","2"
3381,"IL","Macomb","2"
3381,"MT","Missoula","8"
3381,"ID","Moscow","6"
3381,"UT","Ogden","5"
3381,"UT","Orem","2"
3381,"AZ","Phoenix","2"
3381,"ID","Pocatello","6"
3381,"OR","Portland","4"
3381,"UT","Provo","2"
3381,"NV","Reno","3"
3381,"CA","Riverside","1"
3381,"MI","Rochester","3"
3381,"CA","Sacramento","6"
3381,"UT","Salt Lake City","3"
3381,"CA","San Diego","1"
3381,"CA","Santa Clara","1"
3381,"SD","Sioux Falls","2"
3381,"WA","Spokane","2"
3381,"CA","Stockton","1"
3381,"AZ","Tucson","1"
3381,"OK","Tulsa","4"
3381,"CO","USAF Academy","1"
3381,"SD","Vermillion","1"
3382,"OH","Akron","1"
3382,"NY","Albany","1"
3382,"NM","Albuquerque","2"
3382,"MA","Amherst","2"
3382,"MD","Annapolis","1"
3382,"GA","Athens","1"
3382,"MD","Baltimore","1"
3382,"PA","Bethlehem","1"
3382,"IN","Bloomington","1"
3382,"NY","Bronx","6"
3382,"NY","Buffalo","5"
3382,"NC","Charlotte","1"
3382,"VA","Charlottesville","1"
3382,"IL","Chicago","1"
3382,"OH","Cincinnati","2"
3382,"OR","Corvallis","1"
3382,"NC","Davidson","2"
3382,"OH","Dayton","4"
3382,"CO","Denver","2"
3382,"MI","East Lansing","1"
3382,"VA","Fairfax","4"
3382,"CT","Fairfield","1"
3382,"WI","Green Bay","1"
3382,"VA","Harrisonburg","1"
3382,"CT","Hartford","1"
3382,"NY","Hempstead","1"
3382,"IN","Indianapolis","1"
3382,"NY","Ithaca","1"
3382,"OH","Kent","1"
3382,"PA","Lewisburg","1"
3382,"NY","Loudonville","1"
3382,"MA","Lowell","1"
3382,"WV","Morgantown","1"
3382,"DE","Newark","2"
3382,"NY","Niagara Falls","1"
3382,"NY","Olean","9"
3382,"FL","Orlando","1"
3382,"PA","Philadelphia","10"
3382,"PA","Pittsburgh","9"
3382,"NC","Raleigh","2"
3382,"VA","Richmond","13"
3382,"TX","San Antonio","1"
3382,"RI","South Kingstown","1"
3382,"MA","Springfield","1"
3382,"NY","St. Bonaventure","44"
3382,"MO","St. Louis","4"
3382,"OH","Toledo","3"
3382,"PA","University Park","1"
3382,"MD","Upper Marlboro","1"
3382,"NY","Vestal","1"
3382,"DC","Washington","4"
3382,"NJ","West Long Branch","1"
3382,"MI","Ypsilanti","1"
3383,"NY","Albany","3"
3383,"GA","Atlanta","1"
3383,"MD","Baltimore","1"
3383,"FL","Boca Raton","2"
3383,"MA","Boston","1"
3383,"CO","Boulder","2"
3383,"NY","Brooklyn","5"
3383,"NY","Brooklyn Heights","83"
3383,"VT","Burlington","1"
3383,"FL","Coral Gables","1"
3383,"DE","Dover","1"
3383,"PA","Easton","3"
3383,"MD","Emmitsburg","9"
3383,"CT","Fairfield","10"
3383,"NJ","Hackensack","2"
3383,"CT","Hamden","3"
3383,"NY","Hamilton","1"
3383,"VA","Harrisonburg","1"
3383,"IN","Indianapolis","1"
3383,"NJ","Jersey City","1"
3383,"NV","Las Vegas","9"
3383,"NJ","Lawrenceville","1"
3383,"PA","Loretto","8"
3383,"MA","Lowell","1"
3383,"WI","Milwaukee","1"
3383,"PA","Moon Township","8"
3383,"CT","New Britain","8"
3383,"CT","New Haven","1"
3383,"NY","New Rochelle","2"
3383,"NY","New York","2"
3383,"NJ","Newark","3"
3383,"MA","North Andover","1"
3383,"PA","Philadelphia","2"
3383,"NJ","Princeton","1"
3383,"NY","Queens","2"
3383,"NY","Riverdale","4"
3383,"RI","Smithfield","7"
3383,"NJ","South Orange","3"
3383,"NY","Staten Island","10"
3383,"NY","Stony Brook","3"
3383,"CT","Storrs","1"
3383,"MD","Towson","1"
3383,"IN","Valparaiso","1"
3383,"DC","Washington","1"
3383,"NJ","West Long Branch","4"
3383,"NY","West Point","4"
3384,"OH","Athens","1"
3384,"PA","Bethlehem","1"
3384,"VA","Blacksburg","1"
3384,"FL","Boca Raton","2"
3384,"ID","Boise","1"
3384,"OH","Bowling Green","2"
3384,"NY","Brooklyn","3"
3384,"NY","Brooklyn Heights","3"
3384,"NY","Buffalo","2"
3384,"OH","Cincinnati","1"
3384,"MD","College Park","1"
3384,"OH","Columbus","2"
3384,"OH","Dayton","1"
3384,"MD","Emmitsburg","3"
3384,"VA","Fairfax","2"
3384,"CT","Fairfield","9"
3384,"FL","Fort Myers","3"
3384,"FL","Gainesville","3"
3384,"NJ","Hackensack","5"
3384,"CT","Hamden","2"
3384,"NY","Hamilton","1"
3384,"VA","Harrisonburg","1"
3384,"CT","Hartford","1"
3384,"WV","Huntington","1"
3384,"NY","Ithaca","1"
3384,"PA","Johnstown","1"
3384,"TN","Knoxville","1"
3384,"PA","Loretto","50"
3384,"VA","Lynchburg","1"
3384,"WI","Milwaukee","2"
3384,"PA","Moon Township","12"
3384,"KY","Morehead","1"
3384,"WV","Morgantown","3"
3384,"CT","New Britain","4"
3384,"NY","New York","2"
3384,"DE","Newark","1"
3384,"IN","Notre Dame","1"
3384,"PA","Philadelphia","1"
3384,"NJ","Piscataway","1"
3384,"PA","Pittsburgh","10"
3384,"WA","Seattle","4"
3384,"RI","Smithfield","7"
3384,"WA","Spokane","2"
3384,"NY","Staten Island","1"
3384,"NY","Syracuse","2"
3384,"FL","Tampa","3"
3384,"OH","Toledo","2"
3384,"MD","Towson","1"
3384,"PA","University Park","1"
3384,"TX","Waco","1"
3384,"NJ","West Long Branch","3"
3384,"VA","Williamsburg","1"
3384,"OH","Youngstown","2"
3385,"AL","Auburn","1"
3385,"MA","Boston","1"
3385,"PA","Bryn Mawr","1"
3385,"MA","Cambridge","1"
3385,"NC","Chapel Hill","1"
3385,"IL","Chicago","10"
3385,"OH","Cincinnati","3"
3385,"MD","College Park","1"
3385,"FL","Daytona Beach","1"
3385,"FL","Fort Myers","2"
3385,"BA","Freeport","1"
3385,"CA","Fresno","1"
3385,"FL","Gainesville","1"
3385,"CT","Hamden","1"
3385,"VA","Harrisonburg","2"
3385,"CT","Hartford","4"
3385,"NY","Hempstead","1"
3385,"IN","Indianapolis","2"
3385,"TN","Knoxville","1"
3385,"NV","Las Vegas","3"
3385,"CA","Los Angeles","1"
3385,"KY","Louisville","2"
3385,"KS","Manhattan","1"
3385,"WI","Milwaukee","6"
3385,"WV","Morgantown","1"
3385,"NY","New York","8"
3385,"IN","Notre Dame","2"
3385,"NE","Omaha","3"
3385,"PA","Pittsburgh","1"
3385,"RI","Providence","2"
3385,"NY","Queens","38"
3385,"IL","Rosemont","2"
3385,"NJ","South Orange","5"
3385,"VI","St. Thomas","1"
3385,"CA","Stanford","1"
3385,"CT","Storrs","1"
3385,"FL","Tallahassee","2"
3385,"PA","Villanova","4"
3385,"TX","Waco","1"
3385,"DC","Washington","3"
3385,"NC","Winston-Salem","1"
3386,"NM","Albuquerque","1"
3386,"MA","Amherst","2"
3386,"MD","Annapolis","1"
3386,"AL","Auburn","1"
3386,"LA","Baton Rouge","1"
3386,"PA","Bethlehem","1"
3386,"FL","Boca Raton","1"
3386,"NY","Bronx","7"
3386,"PA","Bryn Mawr","1"
3386,"VT","Burlington","1"
3386,"NC","Charlotte","1"
3386,"OH","Cincinnati","1"
3386,"MD","College Park","2"
3386,"OH","Dayton","6"
3386,"NH","Durham","1"
3386,"VA","Fairfax","2"
3386,"FL","Gainesville","3"
3386,"NY","Hempstead","1"
3386,"RI","Kingston","1"
3386,"CA","Los Angeles","1"
3386,"MA","Lowell","1"
3386,"VA","Lynchburg","1"
3386,"FL","Miami","1"
3386,"MI","Mt. Pleasant","1"
3386,"LA","New Orleans","1"
3386,"NY","New Rochelle","1"
3386,"DE","Newark","1"
3386,"IN","Notre Dame","1"
3386,"PA","Philadelphia","70"
3386,"NJ","Piscataway","1"
3386,"PA","Pittsburgh","5"
3386,"NJ","Princeton","1"
3386,"RI","Providence","1"
3386,"VA","Richmond","12"
3386,"NJ","South Orange","1"
3386,"NY","St. Bonaventure","3"
3386,"MO","St. Louis","3"
3386,"CT","Storrs","2"
3386,"NY","Syracuse","1"
3386,"MD","Towson","1"
3386,"MD","Upper Marlboro","1"
3386,"PA","Villanova","4"
3386,"DC","Washington","2"
3387,"IA","Ames","2"
3387,"MA","Amherst","2"
3387,"IN","Bloomington","1"
3387,"FL","Boca Raton","1"
3387,"NY","Bronx","5"
3387,"MO","Cape Girardeau","1"
3387,"IL","Carbondale","1"
3387,"NC","Charlotte","3"
3387,"VA","Charlottesville","1"
3387,"IL","Chicago","2"
3387,"OH","Cincinnati","2"
3387,"MO","Columbia","1"
3387,"AR","Conway","3"
3387,"TN","Cookeville","1"
3387,"NC","Davidson","1"
3387,"OH","Dayton","9"
3387,"IA","Des Moines","1"
3387,"IL","Edwardsville","3"
3387,"IN","Evansville","1"
3387,"VA","Fairfax","2"
3387,"IN","Indianapolis","1"
3387,"AR","Jonesboro","1"
3387,"MI","Kalamazoo","1"
3387,"MO","Kansas City","1"
3387,"RI","Kingston","2"
3387,"NV","Las Vegas","1"
3387,"AR","Little Rock","1"
3387,"CA","Los Angeles","1"
3387,"IL","Macomb","1"
3387,"WI","Madison","1"
3387,"TN","Martin","1"
3387,"TN","Memphis","2"
3387,"MT","Missoula","1"
3387,"IN","Muncie","2"
3387,"KY","Murray","2"
3387,"TN","Nashville","2"
3387,"LA","New Orleans","1"
3387,"IL","Normal","1"
3387,"OK","Norman","1"
3387,"NE","Omaha","1"
3387,"IL","Peoria","1"
3387,"PA","Philadelphia","8"
3387,"PA","Pittsburgh","5"
3387,"WA","Pullman","1"
3387,"VA","Richmond","11"
3387,"SC","Rock Hill","1"
3387,"WA","Seattle","1"
3387,"RI","South Kingstown","1"
3387,"MO","Springfield","1"
3387,"NY","St. Bonaventure","4"
3387,"MO","St. Louis","61"
3387,"IN","Terre Haute","1"
3387,"OK","Tulsa","2"
3387,"MD","Upper Marlboro","1"
3387,"DC","Washington","4"
3388,"CA","Berkeley","4"
3388,"VA","Charlottesville","1"
3388,"IL","Chicago","1"
3388,"OR","Corvallis","1"
3388,"CA","Davis","3"
3388,"CA","Fresno","2"
3388,"WY","Laramie","1"
3388,"NV","Las Vegas","11"
3388,"KS","Lawrence","1"
3388,"NE","Lincoln","1"
3388,"AR","Little Rock","1"
3388,"CA","Los Angeles","5"
3388,"CA","Malibu","5"
3388,"CA","Moraga","44"
3388,"FL","Orlando","1"
3388,"OR","Portland","2"
3388,"UT","Provo","7"
3388,"WA","Pullman","1"
3388,"NY","Queens","1"
3388,"NV","Reno","1"
3388,"CA","Sacramento","1"
3388,"UT","Salt Lake City","1"
3388,"CA","San Diego","5"
3388,"CA","San Francisco","1"
3388,"CA","Santa Barbara","1"
3388,"WA","Seattle","1"
3388,"WA","Spokane","8"
3388,"CA","Stockton","5"
3388,"DC","Washington","1"
3388,"IN","West Lafayette","1"
