"teamid","state","sum"
3329,"NV",887
3329,"AR",928
3329,"MS",846
3329,"CA",3936
3329,"OR",670
3329,"OH",2143
3330,"VA",2153
3330,"VI",118
3330,"NY",3492
3330,"TN",1944
3330,"AL",1336
3330,"MS",846
3330,"DC",580
3330,"WV",335
3330,"FL",2438
3330,"KY",1069
3330,"OH",2143
3330,"NV",887
3330,"DE",285
3330,"GA",1146
3330,"NC",2999
3330,"CA",3936
3330,"MX",165
3330,"LA",1730
3330,"MA",1030
3330,"TX",3677
3330,"PA",2219
3330,"MD",1401
3331,"KS",555
3331,"WI",664
3331,"MS",846
3331,"TN",1944
3331,"IL",2092
3331,"IN",1694
3331,"AZ",600
3331,"TX",3677
3331,"MO",692
3331,"NE",428
3331,"MI",1067
3331,"AR",928
3331,"ND",263
3331,"IA",697
3331,"LA",1730
3331,"MD",1401
3331,"UT",890
3331,"OK",710
3331,"CO",820
3331,"SD",352
3331,"PA",2219
3332,"GA",1146
3332,"NV",887
3332,"VI",118
3332,"OR",670
3332,"WA",886
3332,"IL",2092
3332,"CO",820
3332,"FL",2438
3332,"AZ",600
3332,"UT",890
3332,"HI",272
3332,"CA",3936
3332,"KY",1069
3332,"CT",1268
3332,"MI",1067
3332,"MS",846
3333,"AZ",600
3333,"TX",3677
3333,"UT",890
3333,"KY",1069
3333,"IN",1694
3333,"HI",272
3333,"CA",3936
3333,"TN",1944
3333,"CO",820
3333,"NC",2999
3333,"OR",670
3333,"BA",109
3333,"NY",3492
3333,"BC",21
3333,"WA",886
3333,"NV",887
3333,"MX",165
3334,"NV",887
3334,"VA",2153
3334,"MT",310
3334,"WA",886
3334,"CO",820
3334,"UT",890
3334,"HI",272
3334,"TX",3677
3334,"NJ",1257
3334,"CT",1268
3334,"CA",3936
3334,"OR",670
3334,"FL",2438
3334,"NY",3492
3334,"AZ",600
3335,"MA",1030
3335,"IL",2092
3335,"CA",3936
3335,"VA",2153
3335,"MD",1401
3335,"RI",622
3335,"TN",1944
3335,"NH",289
3335,"NY",3492
3335,"CT",1268
3335,"BA",109
3335,"NJ",1257
3335,"NC",2999
3335,"PA",2219
3335,"IN",1694
3336,"MD",1401
3336,"NY",3492
3336,"TN",1944
3336,"DE",285
3336,"TX",3677
3336,"LA",1730
3336,"NV",887
3336,"GA",1146
3336,"WI",664
3336,"FL",2438
3336,"IN",1694
3336,"SD",352
3336,"CA",3936
3336,"RI",622
3336,"OH",2143
3336,"IL",2092
3336,"NJ",1257
3336,"SC",1673
3336,"MX",165
3336,"CT",1268
3336,"NE",428
3336,"DC",580
3336,"PA",2219
3336,"MN",197
3336,"MI",1067
3336,"IA",697
3336,"MA",1030
3337,"SD",352
3337,"AR",928
3337,"IA",697
3337,"KS",555
3337,"OR",670
3337,"TN",1944
3337,"UT",890
3337,"ID",431
3337,"RI",622
3337,"WA",886
3337,"NV",887
3337,"NY",3492
3337,"NE",428
3337,"WY",142
3337,"CA",3936
3337,"AZ",600
3337,"NM",366
3337,"CO",820
3338,"RI",622
3338,"FL",2438
3338,"KY",1069
3338,"VI",118
3338,"MN",197
3338,"MA",1030
3338,"GA",1146
3338,"NJ",1257
3338,"TN",1944
3338,"DC",580
3338,"VA",2153
3338,"IL",2092
3338,"OH",2143
3338,"NC",2999
3338,"PA",2219
3338,"IN",1694
3338,"MI",1067
3338,"MD",1401
3338,"NV",887
3338,"WI",664
3338,"CT",1268
3338,"SC",1673
3338,"WV",335
3338,"NY",3492
3339,"HI",272
3339,"KY",1069
3339,"WA",886
3339,"NV",887
3339,"TX",3677
3339,"OR",670
3339,"MT",310
3339,"CA",3936
3339,"AK",17
3339,"ID",431
3339,"UT",890
3340,"ND",263
3340,"GA",1146
3340,"UT",890
3340,"NJ",1257
3340,"HI",272
3340,"CO",820
3340,"MO",692
3340,"CA",3936
3340,"WA",886
3340,"SD",352
3340,"NV",887
3340,"MT",310
3340,"ID",431
3340,"OR",670
3340,"AZ",600
3341,"WV",335
3341,"MS",846
3341,"AR",928
3341,"IL",2092
3341,"FL",2438
3341,"GA",1146
3341,"WI",664
3341,"AK",17
3341,"NY",3492
3341,"CA",3936
3341,"KS",555
3341,"HI",272
3341,"LA",1730
3341,"OH",2143
3341,"TX",3677
3341,"AZ",600
3341,"NJ",1257
3341,"CO",820
3341,"SC",1673
3341,"MI",1067
3341,"VI",118
3341,"CT",1268
3341,"OK",710
3341,"AL",1336
3341,"IA",697
3342,"WA",886
3342,"WV",335
3342,"CO",820
3342,"FL",2438
3342,"IL",2092
3342,"NY",3492
3342,"CA",3936
3342,"VA",2153
3342,"OH",2143
3342,"AL",1336
3342,"TN",1944
3342,"KY",1069
3342,"PR",75
3342,"IN",1694
3342,"SC",1673
3342,"NC",2999
3342,"GA",1146
3343,"DC",580
3343,"IL",2092
3343,"CT",1268
3343,"PA",2219
3343,"DE",285
3343,"NC",2999
3343,"RI",622
3343,"NJ",1257
3343,"OR",670
3343,"MA",1030
3343,"GA",1146
3343,"MX",165
3343,"VA",2153
3343,"NY",3492
3343,"FL",2438
3343,"TN",1944
3343,"IA",697
3343,"OH",2143
3343,"CA",3936
3343,"NH",289
3343,"KS",555
3343,"MD",1401
3343,"TX",3677
3344,"NC",2999
3344,"VA",2153
3344,"IN",1694
3344,"CA",3936
3344,"OH",2143
3344,"RI",622
3344,"NJ",1257
3344,"CT",1268
3344,"NE",428
3344,"FL",2438
3344,"MA",1030
3344,"DC",580
3344,"KY",1069
3344,"PA",2219
3344,"AZ",600
3344,"IL",2092
3344,"SC",1673
3344,"NY",3492
3344,"NM",366
3344,"WI",664
3344,"DE",285
3344,"WV",335
3344,"BA",109
3345,"MX",165
3345,"IN",1694
3345,"GA",1146
3345,"PA",2219
3345,"KY",1069
3345,"MN",197
3345,"WI",664
3345,"TX",3677
3345,"CA",3936
3345,"IA",697
3345,"BA",109
3345,"MI",1067
3345,"MD",1401
3345,"SC",1673
3345,"VI",118
3345,"NC",2999
3345,"IL",2092
3345,"FL",2438
3345,"VA",2153
3345,"ME",168
3345,"CT",1268
3345,"HI",272
3345,"UT",890
3345,"NE",428
3345,"NJ",1257
3345,"OH",2143
3346,"PA",2219
3346,"NV",887
3346,"IN",1694
3346,"KY",1069
3346,"MA",1030
3346,"NJ",1257
3346,"MD",1401
3346,"CT",1268
3346,"TN",1944
3346,"MI",1067
3346,"RI",622
3346,"VT",159
3346,"IA",697
3346,"NY",3492
3346,"FL",2438
3346,"OH",2143
3346,"CA",3936
3346,"NH",289
3347,"SC",1673
3347,"DC",580
3347,"VA",2153
3347,"NC",2999
3347,"OH",2143
3347,"PA",2219
3347,"KY",1069
3347,"AL",1336
3347,"TN",1944
3347,"MD",1401
3347,"WV",335
3347,"FL",2438
3348,"AL",1336
3348,"IN",1694
3348,"VA",2153
3348,"WV",335
3348,"NY",3492
3348,"NH",289
3348,"MN",197
3348,"MD",1401
3348,"MI",1067
3348,"ND",263
3348,"NM",366
3348,"PA",2219
3348,"SC",1673
3348,"KS",555
3348,"MO",692
3348,"OH",2143
3348,"KY",1069
3348,"NC",2999
3348,"MA",1030
3348,"FL",2438
3348,"DE",285
3348,"RI",622
3348,"VT",159
3348,"CT",1268
3348,"NJ",1257
3348,"DC",580
3349,"KY",1069
3349,"SC",1673
3349,"WV",335
3349,"FL",2438
3349,"TN",1944
3349,"LA",1730
3349,"MS",846
3349,"CO",820
3349,"NC",2999
3349,"KS",555
3349,"PR",75
3349,"CA",3936
3349,"VA",2153
3349,"OK",710
3349,"AR",928
3349,"TX",3677
3349,"AL",1336
3349,"MI",1067
3350,"FL",2438
3350,"GA",1146
3350,"PA",2219
3350,"NV",887
3350,"TN",1944
3350,"SC",1673
3350,"CT",1268
3350,"MX",165
3350,"RI",622
3350,"NJ",1257
3350,"MD",1401
3350,"CA",3936
3350,"NC",2999
3350,"NY",3492
3350,"DC",580
3350,"OH",2143
3350,"VA",2153
3350,"MO",692
3350,"MA",1030
3351,"PA",2219
3351,"MD",1401
3351,"DE",285
3351,"FL",2438
3351,"VT",159
3351,"NJ",1257
3351,"CT",1268
3351,"RI",622
3351,"NY",3492
3351,"DC",580
3351,"MA",1030
3352,"OH",2143
3352,"IN",1694
3352,"CA",3936
3352,"WI",664
3352,"DE",285
3352,"VA",2153
3352,"TN",1944
3352,"MN",197
3352,"FL",2438
3352,"TX",3677
3352,"KY",1069
3352,"RI",622
3352,"WV",335
3352,"PA",2219
3352,"NJ",1257
3352,"NC",2999
3352,"NY",3492
3352,"IA",697
3352,"CT",1268
3352,"MD",1401
3352,"IL",2092
3352,"MI",1067
3353,"MD",1401
3353,"VI",118
3353,"PA",2219
3353,"GA",1146
3353,"WA",886
3353,"IA",697
3353,"NC",2999
3353,"CA",3936
3353,"VA",2153
3353,"TX",3677
3353,"FL",2438
3353,"LA",1730
3353,"WV",335
3353,"IN",1694
3353,"OH",2143
3353,"NY",3492
3353,"MA",1030
3353,"CT",1268
3353,"KY",1069
3353,"WI",664
3353,"TN",1944
3353,"MN",197
3353,"MI",1067
3353,"DC",580
3353,"NE",428
3353,"IL",2092
3353,"NJ",1257
3353,"BC",21
3354,"MD",1401
3354,"GA",1146
3354,"DC",580
3354,"NV",887
3354,"NC",2999
3354,"SC",1673
3354,"FL",2438
3354,"DE",285
3354,"VA",2153
3354,"AZ",600
3354,"AL",1336
3355,"NE",428
3355,"MN",197
3355,"WY",142
3355,"NV",887
3355,"NY",3492
3355,"SD",352
3355,"TN",1944
3355,"AR",928
3355,"KY",1069
3355,"FL",2438
3355,"UT",890
3355,"OH",2143
3355,"BA",109
3355,"MX",165
3355,"OR",670
3355,"IA",697
3355,"VI",118
3355,"PA",2219
3355,"AZ",600
3355,"ND",263
3355,"CA",3936
3355,"IL",2092
3355,"KS",555
3355,"MI",1067
3355,"IN",1694
3355,"OK",710
3355,"WI",664
3355,"CO",820
3356,"WI",664
3356,"OK",710
3356,"PR",75
3356,"IA",697
3356,"AR",928
3356,"KY",1069
3356,"OH",2143
3356,"NV",887
3356,"TN",1944
3356,"MI",1067
3356,"IL",2092
3356,"KS",555
3356,"LA",1730
3356,"CA",3936
3356,"NE",428
3356,"IN",1694
3356,"FL",2438
3356,"MO",692
3356,"AL",1336
3356,"WV",335
3357,"WA",886
3357,"AZ",600
3357,"FL",2438
3357,"NV",887
3357,"NY",3492
3357,"NC",2999
3357,"PR",75
3357,"MA",1030
3357,"NH",289
3357,"VA",2153
3357,"DC",580
3357,"NJ",1257
3357,"PA",2219
3357,"KY",1069
3357,"MD",1401
3357,"RI",622
3357,"CT",1268
3357,"IA",697
3357,"VT",159
3357,"BA",109
3358,"NE",428
3358,"AR",928
3358,"TX",3677
3358,"SD",352
3358,"OK",710
3358,"DE",285
3358,"LA",1730
3358,"CA",3936
3358,"MS",846
3358,"NY",3492
3358,"VA",2153
3358,"KS",555
3358,"MO",692
3358,"KY",1069
3358,"AL",1336
3358,"TN",1944
3359,"KS",555
3359,"AR",928
3359,"OR",670
3359,"NC",2999
3359,"MA",1030
3359,"IL",2092
3359,"UT",890
3359,"LA",1730
3359,"AL",1336
3359,"CO",820
3359,"TX",3677
3359,"TN",1944
3359,"NY",3492
3359,"SC",1673
3359,"IA",697
3359,"RI",622
3359,"VA",2153
3359,"OK",710
3359,"FL",2438
3359,"MD",1401
3359,"GA",1146
3359,"IN",1694
3359,"KY",1069
3359,"MS",846
3360,"HI",272
3360,"NV",887
3360,"AZ",600
3360,"NY",3492
3360,"CO",820
3360,"UT",890
3360,"MN",197
3360,"OR",670
3360,"CA",3936
3360,"IL",2092
3360,"TX",3677
3360,"WA",886
3361,"BA",109
3361,"NM",366
3361,"HI",272
3361,"TX",3677
3361,"SC",1673
3361,"NV",887
3361,"WY",142
3361,"CO",820
3361,"VI",118
3361,"TN",1944
3361,"NJ",1257
3361,"WA",886
3361,"UT",890
3361,"CA",3936
3361,"LA",1730
3361,"ID",431
3362,"UT",890
3362,"OH",2143
3362,"CO",820
3362,"ID",431
3362,"PA",2219
3362,"WA",886
3362,"FL",2438
3362,"BC",21
3362,"OR",670
3362,"TX",3677
3362,"ND",263
3362,"NM",366
3362,"NV",887
3362,"CA",3936
3362,"HI",272
3362,"NY",3492
3363,"SD",352
3363,"WY",142
3363,"UT",890
3363,"WA",886
3363,"OR",670
3363,"CA",3936
3363,"LA",1730
3363,"TX",3677
3363,"IL",2092
3363,"CO",820
3363,"NM",366
3363,"NV",887
3363,"IN",1694
3363,"HI",272
3363,"AK",17
3363,"AZ",600
3363,"ID",431
3363,"NE",428
3363,"FL",2438
3364,"NY",3492
3364,"LA",1730
3364,"CA",3936
3364,"OR",670
3364,"CO",820
3364,"HI",272
3364,"OH",2143
3364,"WY",142
3364,"UT",890
3364,"WA",886
3364,"NM",366
3364,"NV",887
3364,"IA",697
3364,"ID",431
3364,"KS",555
3364,"AZ",600
3364,"MX",165
3365,"WV",335
3365,"NV",887
3365,"ID",431
3365,"CA",3936
3365,"MO",692
3365,"CO",820
3365,"OR",670
3365,"KS",555
3365,"PA",2219
3365,"WA",886
3365,"MN",197
3365,"IL",2092
3365,"AZ",600
3365,"SD",352
3365,"UT",890
3365,"IA",697
3366,"DC",580
3366,"IL",2092
3366,"SD",352
3366,"DE",285
3366,"TX",3677
3366,"AR",928
3366,"NC",2999
3366,"CA",3936
3366,"IA",697
3366,"AL",1336
3366,"FL",2438
3366,"OK",710
3366,"MD",1401
3366,"NY",3492
3366,"KS",555
3366,"WA",886
3366,"MS",846
3366,"OR",670
3366,"GA",1146
3366,"NJ",1257
3366,"NE",428
3366,"LA",1730
3366,"WI",664
3366,"SC",1673
3366,"VA",2153
3367,"MI",1067
3367,"IL",2092
3367,"MS",846
3367,"IA",697
3367,"NJ",1257
3367,"KY",1069
3367,"OK",710
3367,"AL",1336
3367,"NC",2999
3367,"SC",1673
3367,"GA",1146
3367,"WV",335
3367,"TN",1944
3367,"FL",2438
3367,"IN",1694
3367,"VA",2153
3367,"NE",428
3367,"DC",580
3367,"OH",2143
3367,"MD",1401
3368,"GA",1146
3368,"FL",2438
3368,"TN",1944
3368,"AL",1336
3368,"AR",928
3368,"CO",820
3368,"MS",846
3368,"LA",1730
3368,"TX",3677
3368,"OH",2143
3368,"MN",197
3368,"OK",710
3369,"MO",692
3369,"AL",1336
3369,"IL",2092
3369,"KY",1069
3369,"IN",1694
3369,"NM",366
3369,"NJ",1257
3369,"OH",2143
3369,"NC",2999
3369,"IA",697
3369,"KS",555
3369,"VA",2153
3369,"AR",928
3369,"MI",1067
3369,"WI",664
3369,"TN",1944
3369,"TX",3677
3369,"MS",846
3370,"TX",3677
3370,"ID",431
3370,"NV",887
3370,"AZ",600
3370,"CA",3936
3370,"CO",820
3370,"FL",2438
3370,"IN",1694
3370,"NM",366
3370,"IL",2092
3370,"UT",890
3370,"WA",886
3370,"ND",263
3370,"OR",670
3370,"WY",142
3370,"VA",2153
3370,"MO",692
3370,"HI",272
3370,"MT",310
3370,"AR",928
3371,"NJ",1257
3371,"PA",2219
3371,"WI",664
3371,"RI",622
3371,"KY",1069
3371,"GA",1146
3371,"MN",197
3371,"CA",3936
3371,"OH",2143
3371,"NE",428
3371,"NC",2999
3371,"CT",1268
3371,"IN",1694
3371,"TN",1944
3371,"DC",580
3371,"BA",109
3371,"CO",820
3371,"SC",1673
3371,"FL",2438
3371,"NY",3492
3371,"VI",118
3371,"WV",335
3371,"MI",1067
3371,"IL",2092
3372,"CA",3936
3372,"AR",928
3372,"FL",2438
3372,"NM",366
3372,"OK",710
3372,"MT",310
3372,"LA",1730
3372,"TX",3677
3372,"KS",555
3372,"SD",352
3373,"VT",159
3373,"RI",622
3373,"MA",1030
3373,"NY",3492
3373,"IL",2092
3373,"PA",2219
3373,"NC",2999
3373,"NJ",1257
3373,"CT",1268
3373,"VA",2153
3373,"MD",1401
3373,"CO",820
3373,"AZ",600
3373,"FL",2438
3374,"OK",710
3374,"BA",109
3374,"PA",2219
3374,"KS",555
3374,"NY",3492
3374,"OH",2143
3374,"FL",2438
3374,"NV",887
3374,"NC",2999
3374,"CA",3936
3374,"MS",846
3374,"TX",3677
3374,"AZ",600
3374,"KY",1069
3374,"UT",890
3374,"AL",1336
3374,"CO",820
3374,"NJ",1257
3374,"TN",1944
3374,"NM",366
3374,"LA",1730
3374,"CT",1268
3375,"MS",846
3375,"TN",1944
3375,"NC",2999
3375,"LA",1730
3375,"CO",820
3375,"FL",2438
3375,"AR",928
3375,"WA",886
3375,"SC",1673
3375,"GA",1146
3375,"ME",168
3375,"AL",1336
3375,"TX",3677
3375,"IN",1694
3375,"KY",1069
3375,"CA",3936
3376,"TN",1944
3376,"OR",670
3376,"TX",3677
3376,"LA",1730
3376,"SC",1673
3376,"SD",352
3376,"AR",928
3376,"AL",1336
3376,"NC",2999
3376,"CO",820
3376,"BC",21
3376,"NY",3492
3376,"VI",118
3376,"KY",1069
3376,"FL",2438
3376,"GA",1146
3376,"PA",2219
3376,"MS",846
3376,"CA",3936
3376,"CT",1268
3377,"WA",886
3377,"NE",428
3377,"MX",165
3377,"KS",555
3377,"SD",352
3377,"MN",197
3377,"IL",2092
3377,"IN",1694
3377,"WY",142
3377,"SC",1673
3377,"IA",697
3377,"MI",1067
3377,"OH",2143
3377,"OK",710
3377,"MS",846
3377,"PR",75
3377,"ND",263
3377,"AR",928
3377,"ID",431
3377,"TX",3677
3377,"UT",890
3377,"CA",3936
3377,"MO",692
3377,"CO",820
3377,"WI",664
3378,"AL",1336
3378,"IN",1694
3378,"DC",580
3378,"PA",2219
3378,"CT",1268
3378,"OH",2143
3378,"MX",165
3378,"IL",2092
3378,"CO",820
3378,"MD",1401
3378,"WV",335
3378,"NJ",1257
3378,"FL",2438
3378,"TN",1944
3378,"SC",1673
3378,"RI",622
3378,"WI",664
3378,"VI",118
3378,"NE",428
3378,"OK",710
3378,"CA",3936
3378,"TX",3677
3378,"NC",2999
3378,"NY",3492
3378,"KS",555
3378,"LA",1730
3378,"AK",17
3378,"KY",1069
3378,"NV",887
3379,"KY",1069
3379,"FL",2438
3379,"NC",2999
3379,"AL",1336
3379,"MO",692
3379,"AR",928
3379,"GA",1146
3379,"WV",335
3379,"TN",1944
3379,"NV",887
3379,"TX",3677
3379,"NY",3492
3379,"SC",1673
3379,"VA",2153
3379,"MI",1067
3379,"OK",710
3379,"MS",846
3379,"LA",1730
3379,"MT",310
3380,"VA",2153
3380,"LA",1730
3380,"KY",1069
3380,"MN",197
3380,"TX",3677
3380,"WA",886
3380,"NJ",1257
3380,"AR",928
3380,"MD",1401
3380,"WI",664
3380,"IN",1694
3380,"NE",428
3380,"NY",3492
3380,"IA",697
3380,"OH",2143
3380,"OR",670
3380,"AL",1336
3380,"MS",846
3380,"CA",3936
3380,"IL",2092
3380,"FL",2438
3380,"KS",555
3380,"MI",1067
3380,"NC",2999
3380,"AZ",600
3380,"OK",710
3381,"ND",263
3381,"CA",3936
3381,"MT",310
3381,"OK",710
3381,"MO",692
3381,"MI",1067
3381,"OR",670
3381,"IN",1694
3381,"UT",890
3381,"AZ",600
3381,"SD",352
3381,"ID",431
3381,"WA",886
3381,"TX",3677
3381,"IL",2092
3381,"NV",887
3381,"OH",2143
3381,"NM",366
3381,"CO",820
3381,"NY",3492
3381,"WY",142
3382,"DC",580
3382,"NY",3492
3382,"PA",2219
3382,"NJ",1257
3382,"CT",1268
3382,"VA",2153
3382,"WV",335
3382,"DE",285
3382,"MI",1067
3382,"GA",1146
3382,"RI",622
3382,"MO",692
3382,"WI",664
3382,"NM",366
3382,"OH",2143
3382,"NC",2999
3382,"CO",820
3382,"OR",670
3382,"FL",2438
3382,"TX",3677
3382,"MD",1401
3382,"IN",1694
3382,"MA",1030
3382,"IL",2092
3383,"CT",1268
3383,"MA",1030
3383,"NY",3492
3383,"MD",1401
3383,"VT",159
3383,"WI",664
3383,"CO",820
3383,"FL",2438
3383,"DE",285
3383,"NJ",1257
3383,"NV",887
3383,"VA",2153
3383,"RI",622
3383,"PA",2219
3383,"DC",580
3383,"GA",1146
3383,"IN",1694
3384,"CT",1268
3384,"DE",285
3384,"MD",1401
3384,"VA",2153
3384,"IN",1694
3384,"NY",3492
3384,"WI",664
3384,"OH",2143
3384,"PA",2219
3384,"TN",1944
3384,"NJ",1257
3384,"KY",1069
3384,"FL",2438
3384,"TX",3677
3384,"RI",622
3384,"WV",335
3384,"WA",886
3384,"ID",431
3385,"IN",1694
3385,"CT",1268
3385,"MA",1030
3385,"NE",428
3385,"AL",1336
3385,"NJ",1257
3385,"KY",1069
3385,"NY",3492
3385,"IL",2092
3385,"WI",664
3385,"WV",335
3385,"RI",622
3385,"DC",580
3385,"PA",2219
3385,"KS",555
3385,"FL",2438
3385,"NC",2999
3385,"MD",1401
3385,"NV",887
3385,"TN",1944
3385,"TX",3677
3385,"VA",2153
3385,"OH",2143
3385,"BA",109
3385,"VI",118
3385,"CA",3936
3386,"IN",1694
3386,"DC",580
3386,"NC",2999
3386,"VA",2153
3386,"FL",2438
3386,"VT",159
3386,"PA",2219
3386,"CA",3936
3386,"NM",366
3386,"NH",289
3386,"NJ",1257
3386,"CT",1268
3386,"MA",1030
3386,"OH",2143
3386,"MI",1067
3386,"DE",285
3386,"NY",3492
3386,"RI",622
3386,"LA",1730
3386,"AL",1336
3386,"MO",692
3386,"MD",1401
3387,"CA",3936
3387,"AR",928
3387,"MA",1030
3387,"RI",622
3387,"WI",664
3387,"OH",2143
3387,"FL",2438
3387,"NY",3492
3387,"NE",428
3387,"VA",2153
3387,"KY",1069
3387,"DC",580
3387,"SC",1673
3387,"PA",2219
3387,"MT",310
3387,"MO",692
3387,"IA",697
3387,"TN",1944
3387,"IL",2092
3387,"MI",1067
3387,"IN",1694
3387,"NC",2999
3387,"OK",710
3387,"WA",886
3387,"MD",1401
3387,"NV",887
3387,"LA",1730
3388,"DC",580
3388,"NE",428
3388,"NV",887
3388,"NY",3492
3388,"IL",2092
3388,"OR",670
3388,"VA",2153
3388,"UT",890
3388,"IN",1694
3388,"KS",555
3388,"CA",3936
3388,"WY",142
3388,"AR",928
3388,"WA",886
3388,"FL",2438
3389,"VA",2153
3389,"FL",2438
3389,"MD",1401
3389,"OH",2143
3389,"DE",285
3389,"PA",2219
3389,"CT",1268
3389,"MA",1030
3389,"NY",3492
3389,"SC",1673
3389,"DC",580
3389,"RI",622
3389,"NJ",1257
3390,"IN",1694
3390,"OR",670
3390,"OH",2143
3390,"IL",2092
3390,"TX",3677
3390,"UT",890
3390,"CA",3936
3390,"KY",1069
3390,"WA",886
3390,"OK",710
3390,"CO",820
3390,"NV",887
3390,"TN",1944
3390,"HI",272
3390,"AZ",600
3390,"CT",1268
3391,"IN",1694
3391,"TN",1944
3391,"PA",2219
3391,"OH",2143
3391,"FL",2438
3391,"KY",1069
3391,"SC",1673
3391,"GA",1146
3391,"NY",3492
3391,"PR",75
3391,"AR",928
3391,"NC",2999
3391,"OK",710
3391,"VA",2153
3391,"TX",3677
3391,"AL",1336
3392,"VA",2153
3392,"NY",3492
3392,"NJ",1257
3392,"ME",168
3392,"VT",159
3392,"MD",1401
3392,"IA",697
3392,"FL",2438
3392,"PA",2219
3392,"MA",1030
3392,"NH",289
3392,"NC",2999
3392,"DC",580
3392,"OH",2143
3392,"AR",928
3392,"IL",2092
3392,"CT",1268
3393,"SC",1673
3393,"IL",2092
3393,"KY",1069
3393,"NC",2999
3393,"PA",2219
3393,"AZ",600
3393,"RI",622
3393,"NV",887
3393,"WV",335
3393,"MI",1067
3393,"GA",1146
3393,"OR",670
3393,"NJ",1257
3393,"MS",846
3393,"DC",580
3393,"TN",1944
3393,"NY",3492
3393,"MD",1401
3393,"IA",697
3393,"IN",1694
3393,"CT",1268
3393,"MN",197
3393,"BC",21
3393,"BA",109
3393,"HI",272
3393,"VA",2153
3393,"FL",2438
3394,"FL",2438
3394,"CO",820
3394,"TX",3677
3394,"MO",692
3394,"NV",887
3394,"AR",928
3394,"IN",1694
3394,"KS",555
3394,"AL",1336
3394,"NM",366
3394,"MS",846
3394,"NY",3492
3394,"MT",310
3394,"LA",1730
3394,"OK",710
3394,"CA",3936
3395,"MX",165
3395,"CO",820
3395,"OK",710
3395,"CA",3936
3395,"FL",2438
3395,"TX",3677
3395,"UT",890
3395,"NV",887
3395,"IN",1694
3395,"NC",2999
3395,"IA",697
3395,"WV",335
3395,"VI",118
3395,"BA",109
3395,"WY",142
3395,"LA",1730
3395,"GA",1146
3395,"TN",1944
3395,"KS",555
3395,"NM",366
3396,"OH",2143
3396,"NY",3492
3396,"MX",165
3396,"MS",846
3396,"CA",3936
3396,"NC",2999
3396,"KY",1069
3396,"DC",580
3396,"TX",3677
3396,"NJ",1257
3396,"MA",1030
3396,"SC",1673
3396,"CT",1268
3396,"FL",2438
3396,"BA",109
3396,"KS",555
3396,"MI",1067
3396,"UT",890
3396,"PA",2219
3396,"NE",428
3396,"AL",1336
3396,"TN",1944
3396,"OK",710
3396,"VA",2153
3396,"IN",1694
3396,"IL",2092
3396,"LA",1730
3396,"MD",1401
3397,"IA",697
3397,"LA",1730
3397,"TX",3677
3397,"KY",1069
3397,"OK",710
3397,"PA",2219
3397,"WA",886
3397,"AL",1336
3397,"IN",1694
3397,"TN",1944
3397,"GA",1146
3397,"MS",846
3397,"OH",2143
3397,"FL",2438
3397,"CA",3936
3397,"AR",928
3397,"MD",1401
3397,"SD",352
3397,"VA",2153
3397,"SC",1673
3397,"CT",1268
3398,"AL",1336
3398,"NV",887
3398,"OK",710
3398,"MT",310
3398,"KS",555
3398,"IL",2092
3398,"MS",846
3398,"AR",928
3398,"FL",2438
3398,"TX",3677
3398,"NC",2999
3398,"OH",2143
3398,"AZ",600
3398,"MO",692
3398,"GA",1146
3398,"IN",1694
3398,"KY",1069
3398,"TN",1944
3398,"WV",335
3399,"GA",1146
3399,"OH",2143
3399,"LA",1730
3399,"IN",1694
3399,"FL",2438
3399,"NY",3492
3399,"NC",2999
3399,"TX",3677
3399,"AR",928
3399,"MO",692
3399,"VA",2153
3399,"KY",1069
3399,"TN",1944
3399,"SC",1673
3399,"NV",887
3399,"AL",1336
3399,"MS",846
3399,"CA",3936
3399,"IL",2092
3400,"OR",670
3400,"TX",3677
3400,"CT",1268
3400,"CA",3936
3400,"VA",2153
3400,"KS",555
3400,"KY",1069
3400,"HI",272
3400,"MO",692
3400,"NY",3492
3400,"FL",2438
3400,"MI",1067
3400,"OK",710
3400,"TN",1944
3400,"WV",335
3400,"NE",428
3400,"AR",928
3400,"IA",697
3400,"MS",846
3400,"VI",118
3400,"MD",1401
3401,"AR",928
3401,"OK",710
3401,"FL",2438
3401,"WA",886
3401,"NV",887
3401,"TN",1944
3401,"MO",692
3401,"CT",1268
3401,"CA",3936
3401,"PA",2219
3401,"LA",1730
3401,"GA",1146
3401,"TX",3677
3401,"NC",2999
3401,"AZ",600
3401,"IN",1694
3401,"KS",555
3401,"NY",3492
3401,"SC",1673
3401,"HI",272
3401,"MS",846
3401,"VI",118
3401,"NE",428
3401,"IL",2092
3401,"KY",1069
3402,"KS",555
3402,"TX",3677
3402,"ID",431
3402,"FL",2438
3402,"OK",710
3402,"NV",887
3402,"NC",2999
3402,"MX",165
3402,"LA",1730
3402,"NM",366
3402,"SC",1673
3402,"AL",1336
3402,"CA",3936
3402,"MD",1401
3402,"GA",1146
3402,"CO",820
3402,"UT",890
3402,"WA",886
3402,"AR",928
3403,"PA",2219
3403,"NY",3492
3403,"NE",428
3403,"NV",887
3403,"LA",1730
3403,"AR",928
3403,"IA",697
3403,"WV",335
3403,"OK",710
3403,"KS",555
3403,"MO",692
3403,"BA",109
3403,"NM",366
3403,"TX",3677
3403,"AZ",600
3403,"CA",3936
3403,"FL",2438
3404,"AZ",600
3404,"OH",2143
3404,"AR",928
3404,"TN",1944
