"teamid","state","city","number"
3389,"NJ","Hackensack",1
3389,"NJ","Jersey City",34
3389,"NJ","Lawrenceville",1
3389,"NY","Loudonville",1
3389,"NJ","Newark",1
3389,"NY","Niagara Falls",2
3389,"PA","Philadelphia",1
3389,"NY","Poughkeepsie",1
3389,"NY","Riverdale",2
3389,"MA","Springfield",1
3389,"NJ","West Long Branch",1
3390,"NM","Albuquerque",1
3390,"IA","Ames",2
3390,"TX","Austin",2
3390,"CA","Bakersfield",1
3390,"CA","Berkeley",9
3390,"CO","Boulder",7
3390,"NY","Buffalo",1
3390,"MX","Cancun",3
3390,"MA","Chestnut Hill",1
3390,"IL","Chicago",1
3390,"OH","Cincinnati",1
3390,"SC","Columbia",1
3390,"OR","Corvallis",7
3390,"CA","Davis",3
3390,"OR","Eugene",7
3390,"FL","Fort Myers",3
3390,"CA","Fresno",5
3390,"HI","Honolulu",8
3390,"TN","Knoxville",2
3390,"NV","Las Vegas",7
3390,"KY","Lexington",3
3390,"CA","Los Angeles",24
3390,"KS","Manhattan",2
3390,"VA","Norfolk",3
3390,"NJ","Piscataway",1
3390,"MX","Puerto Vallarta",3
3390,"WA","Pullman",8
3390,"CA","Sacramento",2
3390,"UT","Salt Lake City",7
3390,"TX","San Antonio",1
3390,"CA","San Francisco",3
3390,"CA","Santa Clara",1
3390,"WA","Seattle",20
3390,"WA","Spokane",5
3390,"CA","Stanford",163
3390,"AZ","Tempe",7
3390,"AZ","Tucson",8
3390,"BC","Victoria",3
3390,"DC","Washington",1
3391,"FL","Boca Raton",2
3391,"IL","Charleston",1
3391,"FL","Daytona Beach",3
3391,"FL","DeLand",106
3391,"IL","Edwardsville",1
3391,"FL","Fort Myers",2
3391,"NC","High Point",1
3391,"KY","Highland Heights",2
3391,"FL","Jacksonville",13
3391,"TN","Johnson City",2
3391,"GA","Kennesaw",10
3391,"VA","Lynchburg",1
3391,"GA","Macon",12
3391,"FL","Miami",2
3391,"KY","Morehead",1
3391,"TX","Nacogdoches",1
3391,"TN","Nashville",11
3391,"NJ","Newark",5
3391,"FL","Orlando",1
3391,"SC","Rock Hill",3
3391,"GA","Savannah",1
3391,"SC","Spartanburg",5
3391,"GA","Statesboro",1
3391,"FL","Tallahassee",1
3391,"IN","Terre Haute",1
3391,"IN","Valparaiso",1
3391,"TX","Waco",2
3391,"NC","Wilmington",1
3392,"NY","Albany",5
3392,"MD","Baltimore",8
3392,"ME","Bangor",1
3392,"NY","Bronx",1
3392,"NY","Brooklyn",1
3392,"VT","Burlington",6
3392,"NH","Durham",5
3392,"PA","Easton",1
3392,"NC","Elon",1
3392,"CT","Fairfield",1
3392,"NJ","Hackensack",2
3392,"NY","Hempstead",2
3392,"NY","Ithaca",1
3392,"NJ","Jersey City",1
3392,"NV","Las Vegas",1
3392,"MA","Lowell",7
3392,"PA","Moon Township",1
3392,"CT","New Britain",1
3392,"NY","New Rochelle",1
3392,"NY","New York",2
3392,"NJ","Newark",1
3392,"ME","Orono",2
3392,"IL","Peoria",1
3392,"PA","Pittsburgh",1
3392,"NY","Riverdale",2
3392,"PR","San Juan",2
3392,"NY","Staten Island",2
3392,"GA","Statesboro",1
3392,"NY","Stony Brook",94
3392,"PA","University Park",1
3392,"NY","Vestal",7
3392,"CT","West Hartford",4
3392,"FL","Winter Park",1
3393,"OH","Athens",1
3393,"GA","Atlanta",1
3393,"VA","Blacksburg",3
3393,"ID","Boise",1
3393,"MA","Boston",1
3393,"MX","Cancun",5
3393,"NC","Chapel Hill",3
3393,"VA","Charlottesville",1
3393,"MA","Chestnut Hill",6
3393,"IL","Chicago",1
3393,"OH","Cincinnati",2
3393,"SC","Clemson",3
3393,"SC","Columbia",1
3393,"SC","Conway",1
3393,"FL","Coral Gables",2
3393,"NC","Durham",1
3393,"FL","Fort Myers",1
3393,"BA","Freeport",1
3393,"NC","Greensboro",6
3393,"NH","Hanover",1
3393,"CT","Hartford",5
3393,"IN","Indianapolis",1
3393,"NY","Ithaca",1
3393,"FL","Jacksonville",1
3393,"RI","Kingston",1
3393,"NV","Las Vegas",5
3393,"KY","Lexington",1
3393,"KY","Louisville",1
3393,"WI","Milwaukee",2
3393,"SC","Myrtle Beach",1
3393,"BA","Nassau",1
3393,"FL","Orlando",1
3393,"ME","Orono",1
3393,"PA","Philadelphia",1
3393,"NJ","Piscataway",1
3393,"PA","Pittsburgh",10
3393,"RI","Providence",1
3393,"WA","Pullman",1
3393,"NY","Queens",2
3393,"NC","Raleigh",1
3393,"SD","Sioux Falls",2
3393,"NJ","South Orange",2
3393,"FL","St. Petersburg",2
3393,"VI","St. Thomas",3
3393,"NY","Stony Brook",1
3393,"CT","Storrs",1
3393,"NY","Syracuse",140
3393,"FL","Tallahassee",1
3393,"NY","Vestal",1
3393,"BC","Victoria",1
3393,"DC","Washington",4
3393,"NY","White Plains",1
3393,"NC","Winston-Salem",3
3393,"FL","Winter Park",1
3394,"TX","Abilene",2
3394,"TX","Arlington",2
3394,"TX","Beaumont",1
3394,"AR","Conway",2
3394,"TX","Corpus Christi",74
3394,"TX","Edinburg",7
3394,"LA","Hammond",3
3394,"MS","Hattiesburg",1
3394,"TX","Houston",8
3394,"TX","Huntsville",5
3394,"TX","Katy",8
3394,"LA","Lake Charles",1
3394,"MT","Missoula",1
3394,"AL","Mobile",1
3394,"TN","Nashville",2
3394,"LA","Natchitoches",4
3394,"LA","New Orleans",3
3394,"TX","San Antonio",5
3394,"CA","San Luis Obispo",1
3394,"TX","San Marcos",2
3394,"LA","Thibodaux",1
3394,"OK","Tulsa",1
3395,"NM","Albuquerque",2
3395,"IA","Ames",4
3395,"TX","Austin",1
3395,"ID","Boise",1
3395,"CO","Boulder",1
3395,"TX","Dallas",4
3395,"CO","Fort Collins",2
3395,"TX","Fort Worth",137
3395,"BA","Freeport",1
3395,"TX","Houston",2
3395,"WY","Laramie",1
3395,"NV","Las Vegas",3
3395,"KS","Lawrence",5
3395,"TX","Lubbock",4
3395,"KS","Manhattan",4
3395,"WV","Morgantown",2
3395,"OK","Norman",2
3395,"CA","Northridge",2
3395,"OK","Oklahoma City",2
3395,"FL","Orlando",1
3395,"MS","Oxford",1
3395,"MX","Puerto Vallarta",1
3395,"UT","Salt Lake City",2
3395,"TX","San Antonio",1
3395,"CA","San Diego",2
3395,"OK","Stillwater",2
3395,"CO","USAF Academy",2
3395,"NY","West Point",1
3396,"TX","Abilene",1
3396,"OH","Akron",1
3396,"MA","Amherst",2
3396,"OH","Athens",1
3396,"AL","Auburn",1
3396,"MA","Boston",1
3396,"OH","Bowling Green",1
3396,"NY","Bronx",2
3396,"NY","Buffalo",1
3396,"NC","Charlotte",1
3396,"OH","Cincinnati",4
3396,"OH","Dayton",1
3396,"NC","Greenville",3
3396,"VA","Hampton",1
3396,"NH","Hanover",1
3396,"TX","Houston",5
3396,"MI","Kalamazoo",1
3396,"GA","Kennesaw",1
3396,"OH","Kent",1
3396,"RI","Kingston",2
3396,"KS","Lawrence",1
3396,"PA","Lewisburg",1
3396,"MA","Lowell",1
3396,"TN","Memphis",4
3396,"MT","Missoula",1
3396,"LA","New Orleans",2
3396,"NY","New Rochelle",1
3396,"DE","Newark",1
3396,"VA","Norfolk",1
3396,"FL","Orlando",4
3396,"PA","Philadelphia",121
3396,"NJ","Piscataway",2
3396,"PA","Pittsburgh",1
3396,"VA","Richmond",2
3396,"UT","Salt Lake City",1
3396,"NY","St. Bonaventure",2
3396,"MO","St. Louis",2
3396,"FL","Tampa",1
3396,"MD","Towson",1
3396,"OK","Tulsa",3
3396,"CT","Uncasville",5
3396,"MD","Upper Marlboro",2
3396,"PA","Villanova",2
3396,"DC","Washington",2
3396,"KS","Wichita",1
3397,"GA","Athens",3
3397,"GA","Atlanta",1
3397,"AL","Auburn",6
3397,"TX","Austin",3
3397,"LA","Baton Rouge",4
3397,"BA","Bimini",2
3397,"MX","Cancun",3
3397,"NC","Chapel Hill",1
3397,"VA","Charlottesville",1
3397,"TX","College Station",1
3397,"SC","Columbia",5
3397,"AR","Conway",3
3397,"FL","Coral Gables",1
3397,"OR","Corvallis",1
3397,"OH","Dayton",1
3397,"IA","Des Moines",1
3397,"GA","Duluth",7
3397,"AR","Fayetteville",5
3397,"BA","Freeport",2
3397,"FL","Gainesville",7
3397,"SC","Greenville",2
3397,"VA","Harrisonburg",1
3397,"FL","Jacksonville",2
3397,"TN","Johnson City",2
3397,"TN","Knoxville",157
3397,"KY","Lexington",3
3397,"CA","Long Beach",1
3397,"CA","Los Angeles",1
3397,"KY","Louisville",2
3397,"TN","Murfreesboro",2
3397,"TN","Nashville",17
3397,"NY","New York",2
3397,"VA","Norfolk",1
3397,"AR","North Little Rock",2
3397,"IN","Notre Dame",1
3397,"OK","Oklahoma City",1
3397,"MS","Oxford",7
3397,"NJ","Piscataway",2
3397,"OR","Portland",1
3397,"IL","Rosemont",2
3397,"TX","San Antonio",1
3397,"CA","San Francisco",1
3397,"SD","Sioux Falls",1
3397,"WA","Spokane",1
3397,"VI","St. Thomas",2
3397,"CA","Stanford",1
3397,"MS","Starkville",3
3397,"OK","Stillwater",1
3397,"AZ","Tempe",2
3397,"AL","Tuscaloosa",3
3397,"KS","Wichita",1
3398,"AL","Birmingham",1
3398,"MO","Cape Girardeau",2
3398,"IL","Carbondale",2
3398,"IL","Charleston",1
3398,"TN","Clarksville",3
3398,"TN","Cookeville",2
3398,"TX","Corpus Christi",1
3398,"TX","Dallas",1
3398,"FL","DeLand",2
3398,"AL","Jacksonville",4
3398,"FL","Jacksonville",1
3398,"MT","Missoula",1
3398,"KY","Morehead",4
3398,"KY","Murray",4
3398,"TN","Nashville",63
3398,"KY","Richmond",5
3398,"AL","Troy",1
3399,"MO","Cape Girardeau",3
3399,"IL","Charleston",4
3399,"SC","Charleston",1
3399,"TN","Chattanooga",1
3399,"TN","Clarksville",2
3399,"TN","Cookeville",78
3399,"TX","Corpus Christi",1
3399,"NC","Cullowhee",2
3399,"IA","Des Moines",1
3399,"IL","Edwardsville",3
3399,"IN","Evansville",1
3399,"KY","Georgetown",1
3399,"NC","Greensboro",1
3399,"AL","Homewood",1
3399,"WV","Huntington",1
3399,"AL","Jacksonville",6
3399,"TN","Johnson City",1
3399,"NV","Las Vegas",1
3399,"MS","Lorman",1
3399,"TN","Martin",1
3399,"LA","Monroe",1
3399,"KY","Morehead",3
3399,"KY","Murray",2
3399,"TN","Nashville",18
3399,"KY","Richmond",6
3399,"SC","Rock Hill",1
3399,"KS","Wichita",1
3400,"NM","Albuquerque",1
3400,"IA","Ames",5
3400,"GA","Athens",1
3400,"TX","Austin",142
3400,"CA","Berkeley",2
3400,"CO","Boulder",1
3400,"CT","Bridgeport",1
3400,"MD","College Park",1
3400,"TX","College Station",1
3400,"AR","Conway",1
3400,"FL","Coral Gables",2
3400,"TX","Dallas",2
3400,"FL","Daytona Beach",2
3400,"TX","Denton",1
3400,"TX","Edinburg",1
3400,"FL","Estero",3
3400,"TX","Fort Worth",5
3400,"HI","Honolulu",4
3400,"TX","Houston",1
3400,"MO","Kansas City",2
3400,"TN","Knoxville",2
3400,"NV","Las Vegas",5
3400,"KS","Lawrence",7
3400,"AR","Little Rock",1
3400,"CA","Los Angeles",1
3400,"TX","Lubbock",9
3400,"KS","Manhattan",6
3400,"WV","Morgantown",4
3400,"OK","Norman",4
3400,"AR","North Little Rock",1
3400,"OK","Oklahoma City",8
3400,"CA","San Diego",2
3400,"VI","St. Thomas",4
3400,"CA","Stanford",1
3400,"OK","Stillwater",5
3400,"FL","Tallahassee",1
3400,"TX","Waco",2
3401,"NM","Albuquerque",1
3401,"IA","Ames",2
3401,"GA","Athens",4
3401,"AL","Auburn",5
3401,"TX","Austin",2
3401,"LA","Baton Rouge",3
3401,"CA","Berkeley",2
3401,"LA","Bossier City",2
3401,"CO","Boulder",1
3401,"MX","Cancun",2
3401,"IL","Chicago",3
3401,"TX","College Station",151
3401,"SC","Columbia",1
3401,"AR","Conway",4
3401,"TX","Dallas",3
3401,"TX","Denton",1
3401,"GA","Duluth",4
3401,"NC","Durham",1
3401,"AR","Fayetteville",4
3401,"TX","Fort Worth",3
3401,"BA","Freeport",2
3401,"FL","Gainesville",3
3401,"SC","Greenville",3
3401,"PR","Guaynabo",2
3401,"TX","Houston",5
3401,"IN","Indianapolis",2
3401,"HI","Kahului",1
3401,"MO","Kansas City",7
3401,"TN","Knoxville",2
3401,"HI","Lahaina",1
3401,"HI","Laie",1
3401,"NV","Las Vegas",6
3401,"KS","Lawrence",2
3401,"KY","Lexington",3
3401,"NE","Lincoln",1
3401,"AR","Little Rock",4
3401,"CA","Los Angeles",4
3401,"TX","Lubbock",3
3401,"TN","Nashville",5
3401,"NY","New York",1
3401,"OK","Norman",1
3401,"OK","Oklahoma City",1
3401,"MS","Oxford",3
3401,"CA","San Diego",2
3401,"WA","Seattle",1
3401,"VI","St. Thomas",1
3401,"MS","Starkville",1
3401,"OK","Stillwater",2
3401,"AL","Tuscaloosa",4
3401,"FL","Winter Park",1
3402,"TX","Arlington",5
3402,"GA","Atlanta",3
3402,"NC","Boone",2
3402,"KY","Bowling Green",1
3402,"TX","Corpus Christi",4
3402,"FL","DeLand",1
3402,"TX","Denton",2
3402,"TX","Edinburg",1
3402,"NH","Hanover",1
3402,"TX","Houston",3
3402,"TX","Huntsville",1
3402,"AR","Jonesboro",3
3402,"TX","Katy",1
3402,"GA","Kennesaw",1
3402,"LA","Lafayette",4
3402,"NM","Las Cruces",1
3402,"AR","Little Rock",1
3402,"TX","Lubbock",1
3402,"AL","Mobile",4
3402,"LA","Monroe",3
3402,"TN","Nashville",1
3402,"LA","New Orleans",4
3402,"TX","San Antonio",3
3402,"TX","San Marcos",74
3402,"GA","Statesboro",3
3402,"LA","Thibodaux",1
3402,"AL","Troy",2
3402,"CO","USAF Academy",1
3403,"NM","Albuquerque",1
3403,"IA","Ames",1
3403,"TX","Austin",1
3403,"CO","Boulder",1
3403,"KY","Bowling Green",1
3403,"IL","Chicago",1
3403,"AR","Conway",1
3403,"FL","Coral Gables",1
3403,"TX","Fort Worth",2
3403,"TX","Houston",1
3403,"MO","Kansas City",2
3403,"NV","Las Vegas",4
3403,"KS","Lawrence",5
3403,"CA","Los Angeles",1
3403,"TX","Lubbock",125
3403,"KS","Manhattan",3
3403,"WV","Morgantown",2
3403,"LA","New Orleans",1
3403,"OK","Norman",1
3403,"OK","Oklahoma City",3
3403,"NV","Reno",1
3403,"CA","San Diego",4
3403,"OK","Stillwater",2
3403,"AZ","Tempe",1
3404,"GA","Atlanta",1
3404,"MO","Cape Girardeau",10
3404,"IL","Carbondale",3
3404,"IL","Charleston",4
3404,"TN","Chattanooga",1
3404,"OH","Cincinnati",1
3404,"TN","Clarksville",6
3404,"TN","Cookeville",4
3404,"NC","Cullowhee",1
3404,"IL","Edwardsville",5
3404,"IN","Evansville",9
3404,"MS","Hattiesburg",1
3404,"TX","Houston",1
3404,"IA","Iowa City",1
3404,"AL","Jacksonville",6
3404,"AR","Jonesboro",1
3404,"TN","Martin",112
3404,"PA","Moon Township",1
3404,"KY","Morehead",4
3404,"KY","Murray",9
3404,"TN","Nashville",20
3404,"IL","Normal",1
3404,"OH","Oxford",1
3404,"KY","Richmond",7
3404,"MO","St. Louis",1
3404,"AL","Tuscaloosa",1
3404,"CO","USAF Academy",1
3405,"OH","Akron",4
3405,"NM","Albuquerque",2
3405,"OH","Athens",3
3405,"GA","Atlanta",3
3405,"IN","Bloomington",1
3405,"OH","Bowling Green",6
3405,"NY","Buffalo",4
3405,"MX","Cancun",1
3405,"IL","Chicago",1
3405,"OH","Cleveland",11
3405,"TX","Corpus Christi",1
3405,"OH","Dayton",1
3405,"IL","DeKalb",5
3405,"MI","Detroit",2
3405,"IL","Edwardsville",1
3405,"IL","Evanston",1
3405,"CO","Fort Collins",1
3405,"ND","Grand Forks",1
3405,"NJ","Jersey City",1
3405,"MI","Kalamazoo",8
3405,"MO","Kansas City",1
3405,"OH","Kent",3
3405,"NV","Las Vegas",1
3405,"TN","Memphis",1
3405,"FL","Miami",2
3405,"WI","Milwaukee",1
3405,"CA","Moraga",1
3405,"KY","Morehead",1
3405,"MI","Mt. Pleasant",5
3405,"IN","Muncie",5
3405,"TN","Nashville",1
3405,"LA","New Orleans",2
3405,"NY","New Rochelle",3
3405,"OH","Oxford",4
3405,"NV","Reno",2
3405,"MI","Rochester",1
3405,"NY","St. Bonaventure",2
3405,"AZ","Tempe",2
3405,"OH","Toledo",116
3405,"IN","Valparaiso",1
3405,"FL","West Palm Beach",1
3405,"MI","Ypsilanti",6
3406,"MD","Annapolis",1
3406,"GA","Atlanta",1
3406,"MD","Baltimore",9
3406,"MA","Boston",3
3406,"KY","Bowling Green",1
3406,"SC","Charleston",5
3406,"DE","Dover",1
3406,"NC","Elon",1
3406,"MD","Emmitsburg",1
3406,"VA","Fairfax",2
3406,"VA","Harrisonburg",1
3406,"NY","Hempstead",5
3406,"WV","Huntington",1
3406,"FL","Jacksonville",1
3406,"NV","Las Vegas",1
3406,"DE","Newark",4
3406,"VA","Norfolk",1
3406,"PA","Philadelphia",2
3406,"MD","Princess Anne",1
3406,"NY","Riverdale",1
3406,"PR","San Juan",1
3406,"NY","Staten Island",1
3406,"MD","Towson",82
3406,"MD","Upper Marlboro",2
3406,"DC","Washington",1
3406,"VA","Williamsburg",3
3406,"NC","Wilmington",2
3407,"TX","Arlington",2
3407,"GA","Atlanta",6
3407,"NC","Boone",5
3407,"NY","Brooklyn Heights",1
3407,"TN","Chattanooga",1
3407,"SC","Conway",1
3407,"FL","Daytona Beach",3
3407,"LA","Hammond",1
3407,"MS","Hattiesburg",2
3407,"AL","Homewood",1
3407,"AR","Hot Springs",1
3407,"AL","Jacksonville",2
3407,"FL","Jacksonville",1
3407,"TN","Johnson City",1
3407,"AR","Jonesboro",4
3407,"LA","Lafayette",3
3407,"NV","Las Vegas",2
3407,"AR","Little Rock",1
3407,"FL","Miami",1
3407,"AL","Mobile",4
3407,"LA","Monroe",4
3407,"AL","Montgomery",4
3407,"TN","Murfreesboro",1
3407,"TN","Nashville",2
3407,"LA","New Orleans",7
3407,"MS","Oxford",1
3407,"TX","San Marcos",3
3407,"GA","Statesboro",6
3407,"FL","Tallahassee",1
3407,"LA","Thibodaux",1
3407,"AL","Troy",79
3408,"TX","Abilene",1
3408,"MD","Annapolis",1
3408,"LA","Baton Rouge",5
3408,"CA","Berkeley",1
3408,"BA","Bimini",1
3408,"AL","Birmingham",2
3408,"FL","Boca Raton",1
3408,"MX","Cancun",1
3408,"NC","Charlotte",1
3408,"OH","Cincinnati",2
3408,"FL","Coral Gables",2
3408,"TX","Dallas",5
3408,"TX","Denton",1
3408,"TX","El Paso",3
3408,"AZ","Flagstaff",2
3408,"FL","Fort Myers",2
3408,"NC","Greenville",5
3408,"LA","Hammond",1
3408,"MS","Hattiesburg",1
3408,"NY","Hempstead",1
3408,"TX","Houston",9
3408,"WV","Huntington",4
3408,"LA","Lafayette",1
3408,"LA","Lake Charles",2
3408,"AR","Little Rock",1
3408,"TN","Memphis",3
3408,"AL","Mobile",1
3408,"LA","Monroe",2
3408,"TX","Nacogdoches",1
3408,"LA","New Orleans",115
3408,"VA","Norfolk",1
3408,"FL","Orlando",4
3408,"ME","Orono",1
3408,"MS","Oxford",1
3408,"PA","Philadelphia",1
3408,"LA","Ruston",1
3408,"TX","San Antonio",3
3408,"CA","San Diego",1
3408,"WA","Seattle",1
3408,"VI","St. Thomas",1
3408,"FL","Tampa",1
3408,"OK","Tulsa",9
3408,"CT","Uncasville",5
3408,"KS","Wichita",1
3408,"NC","Wilmington",1
3409,"TX","Abilene",1
3409,"NM","Albuquerque",1
3409,"AK","Anchorage",1
3409,"TX","Beaumont",1
3409,"NY","Bronx",1
3409,"OH","Cincinnati",3
3409,"FL","Coral Gables",1
3409,"TX","Dallas",1
3409,"TX","Denton",1
3409,"TX","El Paso",1
3409,"AR","Fayetteville",1
3409,"FL","Fort Myers",1
3409,"LA","Grambling",1
3409,"NC","Greenville",4
3409,"MS","Hattiesburg",2
3409,"TX","Houston",5
3409,"WV","Huntington",1
3409,"MO","Kansas City",1
3409,"LA","Lake Charles",1
3409,"AR","Little Rock",2
3409,"TN","Memphis",2
3409,"TX","Nacogdoches",1
3409,"LA","New Orleans",2
3409,"NE","Omaha",1
3409,"FL","Orlando",1
3409,"PA","Philadelphia",2
3409,"TX","San Antonio",2
3409,"AZ","Tempe",1
3409,"OK","Tulsa",77
3409,"CT","Uncasville",4
3409,"IN","Valparaiso",1
3409,"SD","Vermillion",1
3409,"KS","Wichita",1
3410,"TX","Abilene",1
3410,"TX","Arlington",1
3410,"CA","Bakersfield",1
3410,"NY","Buffalo",1
3410,"IL","Chicago",11
3410,"TX","Corpus Christi",5
3410,"TX","Edinburg",73
3410,"ND","Fargo",1
3410,"TX","Fort Worth",1
3410,"TX","Houston",8
3410,"TX","Huntsville",1
3410,"MO","Kansas City",4
3410,"NM","Las Cruces",1
3410,"NV","Las Vegas",6
3410,"LA","New Orleans",1
3410,"UT","Orem",5
3410,"AZ","Phoenix",2
3410,"TX","San Antonio",3
3410,"TX","San Marcos",1
3410,"CA","Santa Barbara",1
3410,"WA","Seattle",4
3411,"LA","Alexandria",1
3411,"TX","Arlington",1
3411,"LA","Baton Rouge",3
3411,"LA","Bossier City",1
3411,"MS","Clarksdale",1
3411,"TX","Edinburg",3
3411,"TX","El Paso",2
3411,"TX","Garland",2
3411,"LA","Grambling",8
3411,"MS","Greenwood",1
3411,"HI","Honolulu",1
3411,"TX","Houston",91
3411,"AL","Huntsville",2
3411,"TX","Huntsville",3
3411,"MS","Itta Bena",5
3411,"MS","Jackson",6
3411,"MS","Lorman",6
3411,"FL","Miami",1
3411,"AL","Montgomery",7
3411,"MS","Moorehead",1
3411,"TN","Nashville",1
3411,"LA","New Orleans",1
3411,"VA","Norfolk",1
3411,"AL","Normal",7
3411,"CA","Northridge",1
3411,"AR","Pine Bluff",6
3411,"TX","Prairie View",5
3411,"TX","San Antonio",1
3411,"PR","San Juan",1
3411,"TX","San Marcos",1
3411,"GA","Savannah",1
3411,"OK","Tulsa",1
3412,"GA","Atlanta",1
3412,"BA","Bimini",1
3412,"AL","Birmingham",109
3412,"FL","Boca Raton",4
3412,"NC","Boone",1
3412,"MX","Cancun",1
3412,"IL","Carbondale",1
3412,"NC","Charlotte",2
3412,"IL","Chicago",3
3412,"TN","Clarksville",2
3412,"SC","Clemson",1
3412,"TX","Dallas",1
3412,"TX","Denton",2
3412,"TX","El Paso",6
3412,"FL","Fort Myers",2
3412,"TX","Frisco",3
3412,"NC","Greensboro",1
3412,"NC","Greenville",1
3412,"MS","Hattiesburg",3
3412,"NC","High Point",2
3412,"TX","Houston",2
3412,"WV","Huntington",4
3412,"MO","Kansas City",2
3412,"LA","Lafayette",1
3412,"LA","Lake Charles",1
3412,"MS","Lorman",1
3412,"CA","Los Angeles",1
3412,"TN","Memphis",2
3412,"FL","Miami",4
3412,"AL","Mobile",2
3412,"AL","Montgomery",1
3412,"CA","Moraga",1
3412,"KY","Morehead",1
3412,"TN","Murfreesboro",3
3412,"LA","New Orleans",1
3412,"VA","Norfolk",4
3412,"AL","Normal",1
3412,"FL","Orlando",2
3412,"MX","Playa del Carmen",1
3412,"NY","Queens",1
3412,"VA","Richmond",1
3412,"LA","Ruston",5
3412,"TX","San Antonio",3
3412,"AL","Troy",1
3412,"OK","Tulsa",5
3413,"CA","Anaheim",6
3413,"CA","Bakersfield",1
3413,"NY","Bronx",1
3413,"UT","Cedar City",1
3413,"CA","Davis",102
3413,"AZ","Flagstaff",1
3413,"CA","Fullerton",12
3413,"HI","Honolulu",5
3413,"TX","Houston",2
3413,"CA","Irvine",8
3413,"CA","Isla Vista",1
3413,"CA","Long Beach",4
3413,"CA","Los Angeles",2
3413,"CA","Malibu",1
3413,"MT","Missoula",1
3413,"CA","Moraga",3
3413,"CT","New Haven",2
3413,"CA","Northridge",8
3413,"UT","Orem",1
3413,"FL","Orlando",1
3413,"OR","Portland",2
3413,"WA","Pullman",1
3413,"CA","Riverside",5
3413,"CA","Sacramento",4
3413,"CA","San Diego",1
3413,"CA","San Francisco",3
3413,"CA","San Jose",1
3413,"CA","San Luis Obispo",7
3413,"CA","Santa Barbara",8
3413,"CA","Santa Clara",2
3413,"WA","Seattle",4
3413,"CA","Stockton",4
3413,"CO","USAF Academy",1
3413,"KS","Wichita",1
3414,"CA","Bakersfield",2
3414,"UT","Cedar City",2
3414,"CA","Davis",3
3414,"CO","Denver",1
3414,"OR","Eugene",2
3414,"CA","Fullerton",4
3414,"HI","Honolulu",2
3414,"CA","Irvine",66
3414,"MO","Kansas City",1
3414,"NM","Las Cruces",1
3414,"UT","Logan",1
3414,"CA","Long Beach",4
3414,"CA","Los Angeles",2
3414,"MT","Missoula",1
3414,"CA","Northridge",3
3414,"AZ","Phoenix",3
3414,"OR","Portland",2
3414,"NV","Reno",2
3414,"CA","Riverside",5
3414,"CA","San Diego",2
3414,"CA","San Jose",1
3414,"CA","San Luis Obispo",4
3414,"CA","Santa Barbara",3
3414,"WA","Seattle",3
3414,"CA","Stockton",2
3414,"IN","West Lafayette",1
3415,"NM","Albuquerque",2
3415,"IA","Ames",1
3415,"CA","Anaheim",3
3415,"AK","Anchorage",1
3415,"CA","Bakersfield",3
3415,"IL","Chicago",1
3415,"CA","Davis",2
3415,"TX","El Paso",1
3415,"OR","Eugene",1
3415,"FL","Fort Myers",1
3415,"CA","Fresno",1
3415,"CA","Fullerton",7
3415,"HI","Honolulu",3
3415,"CA","Irvine",8
3415,"HI","Kahului",1
3415,"LA","Lafayette",1
3415,"NM","Las Cruces",1
3415,"CA","Long Beach",4
3415,"CA","Los Angeles",2
3415,"CA","Malibu",2
3415,"ID","Moscow",1
3415,"CA","Northridge",5
3415,"UT","Ogden",1
3415,"AZ","Phoenix",1
3415,"CA","Riverside",81
3415,"CA","San Diego",1
3415,"CA","San Jose",1
3415,"CA","San Luis Obispo",3
3415,"CA","Santa Barbara",4
3415,"CA","Santa Clara",1
3415,"WA","Seattle",2
3415,"CA","Stockton",2
3415,"AZ","Tempe",1
3416,"TX","Abilene",1
3416,"GA","Atlanta",1
3416,"AL","Birmingham",2
3416,"NC","Boiling Springs",1
3416,"MA","Boston",1
3416,"OH","Bowling Green",1
3416,"TN","Chattanooga",1
3416,"OH","Cincinnati",2
3416,"TX","Dallas",2
3416,"NC","Davidson",1
3416,"CA","Davis",1
3416,"FL","DeLand",1
3416,"TX","El Paso",3
3416,"FL","Fort Myers",1
3416,"NC","Greenville",2
3416,"CT","Hamden",1
3416,"VA","Harrisonburg",1
3416,"MS","Hattiesburg",4
3416,"TX","Houston",7
3416,"WV","Huntington",3
3416,"IN","Indianapolis",1
3416,"FL","Jacksonville",1
3416,"GA","Macon",1
3416,"TN","Memphis",4
3416,"FL","Miami",2
3416,"AL","Mobile",1
3416,"TX","Nacogdoches",1
3416,"LA","New Orleans",1
3416,"DE","Newark",1
3416,"FL","Orlando",96
3416,"PA","Philadelphia",1
3416,"PA","Pittsburgh",2
3416,"MX","Puerto Vallarta",1
3416,"MI","Rochester",1
3416,"FL","St. Petersburg",1
3416,"GA","Statesboro",1
3416,"FL","Tampa",3
3416,"OK","Tulsa",9
3416,"CT","Uncasville",5
3416,"KS","Wichita",1
3417,"MI","Ann Arbor",1
3417,"GA","Athens",1
3417,"CA","Berkeley",5
3417,"IN","Bloomington",1
3417,"CO","Boulder",6
3417,"NY","Bronx",1
3417,"MX","Cancun",2
3417,"VA","Charlottesville",2
3417,"IL","Chicago",1
3417,"MD","College Park",2
3417,"OH","Columbus",1
3417,"OR","Corvallis",3
3417,"OR","Eugene",6
3417,"FL","Fort Myers",1
